review_id,product_name,product_category,source,source_url,review_title,review_text,rating,review_date,verified_purchase,helpful_votes,ingestion_timestamp,data_mode,original_review_text,cleaned_review_text,character_count,word_count,sentence_count,exclamation_count,question_count,uppercase_ratio,has_url,has_repeated_punctuation,review_year,review_month,review_quarter,rating_group
DEMO-00196,Data Science from Scratch (2nd Edition),Books,Demo Dataset,https://example.com/demo-review-data,It is okay for the price,"My hands-on experience with the Data Science from Scratch (2nd Edition) shows that the product arrived as described. It is okay for the price, though there are better alternatives if you spend slightly more. [Ref: ID-196]",3,2025-02-14,False,0,2026-09-14T10:00:00Z,DEMO,"My hands-on experience with the Data Science from Scratch (2nd Edition) shows that the product arrived as described. It is okay for the price, though there are better alternatives if you spend slightly more. [Ref: ID-196]","My hands-on experience with the Data Science from Scratch (2nd Edition) shows that the product arrived as described. It is okay for the price, though there are better alternatives if you spend slightly more. [Ref: ID-196]",221,36,3,0,0,0.0523,False,False,2025,2,1,Neutral
DEMO-00197,SilkTouch Ceramic Hair Straightener,Beauty and Personal Care,Demo Dataset,https://example.com/demo-review-data,It is okay for the price,"Here is my honest take on the SilkTouch Ceramic Hair Straightener: the product arrived as described. It is okay for the price, though there are better alternatives if you spend slightly more. [Ref: ID-197]",3,2025-04-18,False,0,2026-09-14T10:00:00Z,DEMO,"Here is my honest take on the SilkTouch Ceramic Hair Straightener: the product arrived as described. It is okay for the price, though there are better alternatives if you spend slightly more. [Ref: ID-197]","Here is my honest take on the SilkTouch Ceramic Hair Straightener: the product arrived as described. It is okay for the price, though there are better alternatives if you spend slightly more. [Ref: ID-197]",205,34,3,0,0,0.0621,False,False,2025,4,2,Neutral
DEMO-00198,Vision4K Smart Streaming Dongle,Electronics,Demo Dataset,https://example.com/demo-review-data,Acceptable for standard use,"Purchased the Vision4K Smart Streaming Dongle recently after comparing several options, a standard item that matches the product description. Nothing fancy, but serves as an acceptable baseline option. [Ref: ID-198]",3,2025-06-02,True,2,2026-09-14T10:00:00Z,DEMO,"Purchased the Vision4K Smart Streaming Dongle recently after comparing several options, a standard item that matches the product description. Nothing fancy, but serves as an acceptable baseline option. [Ref: ID-198]","Purchased the Vision4K Smart Streaming Dongle recently after comparing several options, a standard item that matches the product description. Nothing fancy, but serves as an acceptable baseline option. [Ref: ID-198]",215,30,3,0,0,0.0575,False,False,2025,6,2,Neutral
DEMO-00199,PureAir HEPA Room Air Purifier,Home and Kitchen,Demo Dataset,https://example.com/demo-review-data,Below average quality,"To be completely honest about the PureAir HEPA Room Air Purifier, the finish peeled slightly and response times are slow. Would suggest looking at competitors instead. [Ref: ID-199]",2,2026-04-17,True,1,2026-09-14T10:00:00Z,DEMO,"To be completely honest about the PureAir HEPA Room Air Purifier, the finish peeled slightly and response times are slow. Would suggest looking at competitors instead. [Ref: ID-199]","To be completely honest about the PureAir HEPA Room Air Purifier, the finish peeled slightly and response times are slow. Would suggest looking at competitors instead. [Ref: ID-199]",181,28,3,0,0,0.0972,False,False,2026,4,2,Negative
DEMO-00200,TrailBlazer Lightweight Trekking Poles,Sports and Outdoors,Demo Dataset,https://example.com/demo-review-data,Decent performance overall,"Right out of the packaging, the TrailBlazer Lightweight Trekking Poles pleasantly surprised by how well it held up over a couple of weeks of daily usage. Would recommend for standard needs. [Ref: ID-200] Check out specs at https://example.com/demo-review-data for more.",4,2025-12-21,True,1,2026-09-14T10:00:00Z,DEMO,"Right out of the packaging, the TrailBlazer Lightweight Trekking Poles pleasantly surprised by how well it held up over a couple of weeks of daily usage. Would recommend for standard needs. [Ref: ID-200] Check out specs at https://example.com/demo-review-data for more.","Right out of the packaging, the TrailBlazer Lightweight Trekking Poles pleasantly surprised by how well it held up over a couple of weeks of daily usage. Would recommend for standard needs. [Ref: ID-200] Check out specs at [URL] for more.",238,40,3,0,0,0.0519,True,False,2025,12,4,Positive
DEMO-00201,The Pragmatic Programmer: 20th Anniversary,Books,Demo Dataset,https://example.com/demo-review-data,Very solid product with minor flaws,"Purchased the The Pragmatic Programmer: 20th Anniversary recently after comparing several options, it performs well for day-to-day tasks. The build is respectable, although the included instructions could have been slightly clearer. [Ref: ID-201]",4,2026-08-01,False,2,2026-09-14T10:00:00Z,DEMO,"Purchased the The Pragmatic Programmer: 20th Anniversary recently after comparing several options, it performs well for day-to-day tasks. The build is respectable, although the included instructions could have been slightly clearer. [Ref: ID-201]","Purchased the The Pragmatic Programmer: 20th Anniversary recently after comparing several options, it performs well for day-to-day tasks. The build is respectable, although the included instructions could have been slightly clearer. [Ref: ID-201]",246,33,3,0,0,0.0455,False,False,2026,8,3,Positive
DEMO-00202,HydraGlow Hyaluronic Acid Facial Serum,Beauty and Personal Care,Demo Dataset,https://example.com/demo-review-data,Exceptional value and engineering,"After reading mixed feedback online, I tried the HydraGlow Hyaluronic Acid Facial Serum and incredible reliability and fantastic support. You will certainly not regret buying this. Truly top tier in its category. [Ref: ID-202]",5,2025-03-12,False,0,2026-09-14T10:00:00Z,DEMO,"After reading mixed feedback online, I tried the HydraGlow Hyaluronic Acid Facial Serum and incredible reliability and fantastic support. You will certainly not regret buying this. Truly top tier in its category. [Ref: ID-202]","After reading mixed feedback online, I tried the HydraGlow Hyaluronic Acid Facial Serum and incredible reliability and fantastic support. You will certainly not regret buying this. Truly top tier in its category. [Ref: ID-202]",226,34,4,0,0,0.0714,False,False,2025,3,1,Positive
DEMO-00203,ChefMaster 8-Piece Japanese Knife Set,Home and Kitchen,Demo Dataset,https://example.com/demo-review-data,Delighted with this purchase!,"Having ordered the ChefMaster 8-Piece Japanese Knife Set last month, smooth operation, gorgeous finish, and effortless usability. Will definitely be purchasing more from this line. [Ref: ID-203]",5,2026-07-20,False,0,2026-09-14T10:00:00Z,DEMO,"Having ordered the ChefMaster 8-Piece Japanese Knife Set last month, smooth operation, gorgeous finish, and effortless usability. Will definitely be purchasing more from this line. [Ref: ID-203]","Having ordered the ChefMaster 8-Piece Japanese Knife Set last month, smooth operation, gorgeous finish, and effortless usability. Will definitely be purchasing more from this line. [Ref: ID-203]",194,27,3,0,0,0.0714,False,False,2026,7,3,Positive
DEMO-00204,Designing Data-Intensive Applications,Books,Demo Dataset,https://example.com/demo-review-data,Dependable and practical,"Having ordered the Designing Data-Intensive Applications last month, works as expected with consistent results. A slight learning curve at first, but smooth sailing afterwards. [Ref: ID-204]",4,2026-06-14,True,1,2026-09-14T10:00:00Z,DEMO,"Having ordered the Designing Data-Intensive Applications last month, works as expected with consistent results. A slight learning curve at first, but smooth sailing afterwards. [Ref: ID-204]","Having ordered the Designing Data-Intensive Applications last month, works as expected with consistent results. A slight learning curve at first, but smooth sailing afterwards. [Ref: ID-204]",190,26,3,0,0,0.0588,False,False,2026,6,2,Positive
DEMO-00205,Designing Data-Intensive Applications,Books,Demo Dataset,https://example.com/demo-review-data,Dependable and practical,"Having ordered the Designing Data-Intensive Applications last month, works as expected with consistent results. A slight learning curve at first, but smooth sailing afterwards. [Ref: ID-205]",4,2025-03-09,True,1,2026-09-14T10:00:00Z,DEMO,"Having ordered the Designing Data-Intensive Applications last month, works as expected with consistent results. A slight learning curve at first, but smooth sailing afterwards. [Ref: ID-205]","Having ordered the Designing Data-Intensive Applications last month, works as expected with consistent results. A slight learning curve at first, but smooth sailing afterwards. [Ref: ID-205]",190,26,3,0,0,0.0588,False,False,2025,3,1,Positive
DEMO-00206,Botanical Herbals Rejuvenating Night Cream,Beauty and Personal Care,Demo Dataset,https://example.com/demo-review-data,Exceptional value and engineering,My hands-on experience with the Botanical Herbals Rejuvenating Night Cream shows that incredible reliability and fantastic support. You will certainly not regret buying this. Truly top tier in its category. [Ref: ID-206],5,2026-04-05,False,3,2026-09-14T10:00:00Z,DEMO,My hands-on experience with the Botanical Herbals Rejuvenating Night Cream shows that incredible reliability and fantastic support. You will certainly not regret buying this. Truly top tier in its category. [Ref: ID-206],My hands-on experience with the Botanical Herbals Rejuvenating Night Cream shows that incredible reliability and fantastic support. You will certainly not regret buying this. Truly top tier in its category. [Ref: ID-206],220,32,4,0,0,0.0618,False,False,2026,4,2,Positive
DEMO-00207,SilkTouch Ceramic Hair Straightener,Beauty and Personal Care,Demo Dataset,https://example.com/demo-review-data,Best purchase of the year,"Purchased the SilkTouch Ceramic Hair Straightener recently after comparing several options, it delivers flawless performance and is worth every single penny. It feels sturdy, elegant, and genuinely works as advertised. 10/10! [Ref: ID-207]",5,2025-01-16,True,0,2026-09-14T10:00:00Z,DEMO,"Purchased the SilkTouch Ceramic Hair Straightener recently after comparing several options, it delivers flawless performance and is worth every single penny. It feels sturdy, elegant, and genuinely works as advertised. 10/10! [Ref: ID-207]","Purchased the SilkTouch Ceramic Hair Straightener recently after comparing several options, it delivers flawless performance and is worth every single penny. It feels sturdy, elegant, and genuinely works as advertised. 10/10! [Ref: ID-207]",239,33,4,1,0,0.0529,False,False,2025,1,1,Positive
DEMO-00208,ChefMaster 8-Piece Japanese Knife Set,Home and Kitchen,Demo Dataset,https://example.com/demo-review-data,Great hardware but dreadful software,"After reading mixed feedback online, I tried the ChefMaster 8-Piece Japanese Knife Set and the physical hardware is sleek, beautifully engineered, and premium. Unfortunately the companion app crashes constantly and ruins the experience. [Ref: ID-208]",3,2025-05-17,True,5,2026-09-14T10:00:00Z,DEMO,"After reading mixed feedback online, I tried the ChefMaster 8-Piece Japanese Knife Set and the physical hardware is sleek, beautifully engineered, and premium. Unfortunately the companion app crashes constantly and ruins the experience. [Ref: ID-208]","After reading mixed feedback online, I tried the ChefMaster 8-Piece Japanese Knife Set and the physical hardware is sleek, beautifully engineered, and premium. Unfortunately the companion app crashes constantly and ruins the experience. [Ref: ID-208]",250,35,3,0,0,0.0594,False,False,2025,5,2,Neutral
DEMO-00209,HydroFlow Insulated Stainless Water Bottle,Sports and Outdoors,Demo Dataset,https://example.com/demo-review-data,Good quality for the price,"Regarding this HydroFlow Insulated Stainless Water Bottle, the materials feel decent and it does its job smoothly. Delivery was fast and packaging was secure. Overall quite satisfied. [Ref: ID-209]",4,2026-01-25,True,1,2026-09-14T10:00:00Z,DEMO,"Regarding this HydroFlow Insulated Stainless Water Bottle, the materials feel decent and it does its job smoothly. Delivery was fast and packaging was secure. Overall quite satisfied. [Ref: ID-209]","Regarding this HydroFlow Insulated Stainless Water Bottle, the materials feel decent and it does its job smoothly. Delivery was fast and packaging was secure. Overall quite satisfied. [Ref: ID-209]",197,29,4,0,0,0.0759,False,False,2026,1,1,Positive
DEMO-00210,PureAir HEPA Room Air Purifier,Home and Kitchen,Demo Dataset,https://example.com/demo-review-data,Ordinary product without highlights,<div><b>Ordinary product without highlights</b>: My hands-on experience with the PureAir HEPA Room Air Purifier shows that does what it says on the box. No major competitive advantages and no catastrophic failures either. [Ref: ID-210] <br/><span>Verified buyer.</span></div>,3,2025-07-25,False,0,2026-09-14T10:00:00Z,DEMO,<div><b>Ordinary product without highlights</b>: My hands-on experience with the PureAir HEPA Room Air Purifier shows that does what it says on the box. No major competitive advantages and no catastrophic failures either. [Ref: ID-210] <br/><span>Verified buyer.</span></div>,Ordinary product without highlights : My hands-on experience with the PureAir HEPA Room Air Purifier shows that does what it says on the box. No major competitive advantages and no catastrophic failures either. [Ref: ID-210] Verified buyer.,240,37,3,0,0,0.0762,False,False,2025,7,3,Neutral
